skill_name,skill_url
Sourcing,http://www.linkedin.com/skills/skill/Sourcing
Executive Search,http://www.linkedin.com/skills/skill/Executive_Search
Talent Management,http://www.linkedin.com/skills/skill/Talent_Management
Government,http://www.linkedin.com/skills/skill/Government
Business Process Management,http://www.linkedin.com/skills/skill/Business_Process_Management
Organizational Change,http://www.linkedin.com/skills/skill/Organizational_Change
Telemarketing,http://www.linkedin.com/skills/skill/Telemarketing
Self Management,http://www.linkedin.com/skills/skill/Self_Management
Office Administration,http://www.linkedin.com/skills/skill/Office_Administration
FreeAgent,http://www.linkedin.com/skills/skill/FreeAgent
Direct Mail,http://www.linkedin.com/skills/skill/Direct_Mail
Bookkeeping,http://www.linkedin.com/skills/skill/Bookkeeping
Events Organisation,http://www.linkedin.com/skills/skill/Events_Organisation
Customer Service,http://www.linkedin.com/skills/skill/Customer_Service
Telephone Manner,http://www.linkedin.com/skills/skill/Telephone_Manner
Proofreading,http://www.linkedin.com/skills/skill/Proofreading
Creativity,http://www.linkedin.com/skills/skill/Creativity
Imac,http://www.linkedin.com/skills/skill/Imac
Maximizer,http://www.linkedin.com/skills/skill/Maximizer
Oil Industry,http://www.linkedin.com/skills/skill/Oil_Industry
Trade Shows,http://www.linkedin.com/skills/skill/Trade_Shows
Friendly Personality,http://www.linkedin.com/skills/skill/Friendly_Personality
Personal Finance,http://www.linkedin.com/skills/skill/Personal_Finance
Stock Trading,http://www.linkedin.com/skills/skill/Stock_Trading
Nutrition,http://www.linkedin.com/skills/skill/Nutrition
Gluten Free,http://www.linkedin.com/skills/skill/Gluten_Free
Vegetarian Cooking,http://www.linkedin.com/skills/skill/Vegetarian_Cooking
Craft,http://www.linkedin.com/skills/skill/Craft
Sewing,http://www.linkedin.com/skills/skill/Sewing
Drawing,http://www.linkedin.com/skills/skill/Drawing
Information Technology,http://www.linkedin.com/skills/skill/Information_Technology
Job Search,http://www.linkedin.com/skills/skill/Job_Search
Business Partner Relations,http://www.linkedin.com/skills/skill/Business_Partner_Relations
Job Search Coach,http://www.linkedin.com/skills/skill/Job_Search_Coach
Global Recruiting,http://www.linkedin.com/skills/skill/Global_Recruiting
Job Seeking,http://www.linkedin.com/skills/skill/Job_Seeking
R&D,http://www.linkedin.com/skills/skill/R&D
Lifesciences,http://www.linkedin.com/skills/skill/Lifesciences
Research,http://www.linkedin.com/skills/skill/Research
Mobile,http://www.linkedin.com/skills/skill/Mobile
User Interface Design,http://www.linkedin.com/skills/skill/User_Interface_Design
Flash,http://www.linkedin.com/skills/skill/Flash
CSS,http://www.linkedin.com/skills/skill/CSS
HTML,http://www.linkedin.com/skills/skill/HTML
HRIS,http://www.linkedin.com/skills/skill/HRIS
HR Policies,http://www.linkedin.com/skills/skill/HR_Policies
Performance Management,http://www.linkedin.com/skills/skill/Performance_Management
Onboarding,http://www.linkedin.com/skills/skill/Onboarding
Customer Relations,http://www.linkedin.com/skills/skill/Customer_Relations
IT Service Management,http://www.linkedin.com/skills/skill/IT_Service_Management
Consultants,http://www.linkedin.com/skills/skill/Consultants
SugarCRM,http://www.linkedin.com/skills/skill/SugarCRM
Consultancy,http://www.linkedin.com/skills/skill/Consultancy
Nuke,http://www.linkedin.com/skills/skill/Nuke
Compositing,http://www.linkedin.com/skills/skill/Compositing
Rotoscoping,http://www.linkedin.com/skills/skill/Rotoscoping
After Effects,http://www.linkedin.com/skills/skill/After_Effects
Maya,http://www.linkedin.com/skills/skill/Maya
Shake,http://www.linkedin.com/skills/skill/Shake
Texturing,http://www.linkedin.com/skills/skill/Texturing
Animation,http://www.linkedin.com/skills/skill/Animation
Roto,http://www.linkedin.com/skills/skill/Roto
Realflow,http://www.linkedin.com/skills/skill/Realflow
Music Videos,http://www.linkedin.com/skills/skill/Music_Videos
Relationship Management,http://www.linkedin.com/skills/skill/Relationship_Management
Professional Networking,http://www.linkedin.com/skills/skill/Professional_Networking
Customer Experience,http://www.linkedin.com/skills/skill/Customer_Experience
SDLC,http://www.linkedin.com/skills/skill/SDLC
Requirements Management,http://www.linkedin.com/skills/skill/Requirements_Management
Business Case,http://www.linkedin.com/skills/skill/Business_Case
Website Development,http://www.linkedin.com/skills/skill/Website_Development
RFI,http://www.linkedin.com/skills/skill/RFI
BPMN,http://www.linkedin.com/skills/skill/BPMN
Business Process,http://www.linkedin.com/skills/skill/Business_Process
Business Requirements,http://www.linkedin.com/skills/skill/Business_Requirements
IBM System Architect,http://www.linkedin.com/skills/skill/IBM_System_Architect
Business Case Preparation,http://www.linkedin.com/skills/skill/Business_Case_Preparation
RFI Preparation & Responses,http://www.linkedin.com/skills/skill/RFI_Preparation_&_Responses
RFP Preparation & Responses,http://www.linkedin.com/skills/skill/RFP_Preparation_&_Responses
Legal Advice,http://www.linkedin.com/skills/skill/Legal_Advice
Cross-border Transactions,http://www.linkedin.com/skills/skill/Cross-border_Transactions
Common Sense,http://www.linkedin.com/skills/skill/Common_Sense
Project Finance,http://www.linkedin.com/skills/skill/Project_Finance
Start-up Consulting,http://www.linkedin.com/skills/skill/Start-up_Consulting
Corporate Development,http://www.linkedin.com/skills/skill/Corporate_Development
M&A experience,http://www.linkedin.com/skills/skill/M&A_experience
Customer Insight,http://www.linkedin.com/skills/skill/Customer_Insight
Creative Problem Solving,http://www.linkedin.com/skills/skill/Creative_Problem_Solving
Creative Concept Development,http://www.linkedin.com/skills/skill/Creative_Concept_Development
Business Alliances,http://www.linkedin.com/skills/skill/Business_Alliances
SAP,http://www.linkedin.com/skills/skill/SAP
ERP,http://www.linkedin.com/skills/skill/ERP
Product Lifecycle Management,http://www.linkedin.com/skills/skill/Product_Lifecycle_Management
Data Transformation,http://www.linkedin.com/skills/skill/Data_Transformation
Solutions Marketing,http://www.linkedin.com/skills/skill/Solutions_Marketing
Stakeholder Management,http://www.linkedin.com/skills/skill/Stakeholder_Management
Global Delivery,http://www.linkedin.com/skills/skill/Global_Delivery
Agile,http://www.linkedin.com/skills/skill/Agile
Creative Direction,http://www.linkedin.com/skills/skill/Creative_Direction
Creative Strategy,http://www.linkedin.com/skills/skill/Creative_Strategy
Adobe Creative Suite,http://www.linkedin.com/skills/skill/Adobe_Creative_Suite
Brand Development,http://www.linkedin.com/skills/skill/Brand_Development
Art Direction,http://www.linkedin.com/skills/skill/Art_Direction
Thought Leadership,http://www.linkedin.com/skills/skill/Thought_Leadership
Pitching,http://www.linkedin.com/skills/skill/Pitching
Process Development,http://www.linkedin.com/skills/skill/Process_Development
Resume Writing,http://www.linkedin.com/skills/skill/Resume_Writing
Job Coaching,http://www.linkedin.com/skills/skill/Job_Coaching
Interview Preparation,http://www.linkedin.com/skills/skill/Interview_Preparation
Resume,http://www.linkedin.com/skills/skill/Resume
Career Advising,http://www.linkedin.com/skills/skill/Career_Advising
Career Assessment,http://www.linkedin.com/skills/skill/Career_Assessment
Networking Strategies,http://www.linkedin.com/skills/skill/Networking_Strategies
Content Writing,http://www.linkedin.com/skills/skill/Content_Writing
Cover Letters,http://www.linkedin.com/skills/skill/Cover_Letters
Interview Coaching,http://www.linkedin.com/skills/skill/Interview_Coaching
Online Branding,http://www.linkedin.com/skills/skill/Online_Branding
Resume Mining,http://www.linkedin.com/skills/skill/Resume_Mining
Writing,http://www.linkedin.com/skills/skill/Writing
Career Transitions,http://www.linkedin.com/skills/skill/Career_Transitions
Creative Sourcing,http://www.linkedin.com/skills/skill/Creative_Sourcing
Screening,http://www.linkedin.com/skills/skill/Screening
Branding Solutions,http://www.linkedin.com/skills/skill/Branding_Solutions
Personnel Management,http://www.linkedin.com/skills/skill/Personnel_Management
Employee Engagement,http://www.linkedin.com/skills/skill/Employee_Engagement
Deferred Compensation,http://www.linkedin.com/skills/skill/Deferred_Compensation
Strategic Communications,http://www.linkedin.com/skills/skill/Strategic_Communications
Publishing,http://www.linkedin.com/skills/skill/Publishing
Press Releases,http://www.linkedin.com/skills/skill/Press_Releases
Copy Editing,http://www.linkedin.com/skills/skill/Copy_Editing
Litigation,http://www.linkedin.com/skills/skill/Litigation
Non-profits,http://www.linkedin.com/skills/skill/Non-profits
Event Planning,http://www.linkedin.com/skills/skill/Event_Planning
Online Reputation Management,http://www.linkedin.com/skills/skill/Online_Reputation_Management
SMO,http://www.linkedin.com/skills/skill/SMO
Requirements Gathering,http://www.linkedin.com/skills/skill/Requirements_Gathering
Business Relationship Management,http://www.linkedin.com/skills/skill/Business_Relationship_Management
Sales Process,http://www.linkedin.com/skills/skill/Sales_Process
Sales Operations,http://www.linkedin.com/skills/skill/Sales_Operations
Sales Support,http://www.linkedin.com/skills/skill/Sales_Support
Direct Sales,http://www.linkedin.com/skills/skill/Direct_Sales
Social Entrepreneurship,http://www.linkedin.com/skills/skill/Social_Entrepreneurship
Consumer Internet,http://www.linkedin.com/skills/skill/Consumer_Internet
Early Stage Companies,http://www.linkedin.com/skills/skill/Early_Stage_Companies
Vendor Management,http://www.linkedin.com/skills/skill/Vendor_Management
Contract Management,http://www.linkedin.com/skills/skill/Contract_Management
Procurement,http://www.linkedin.com/skills/skill/Procurement
Business Growth,http://www.linkedin.com/skills/skill/Business_Growth
Tender Management,http://www.linkedin.com/skills/skill/Tender_Management
Business Process Mapping,http://www.linkedin.com/skills/skill/Business_Process_Mapping
Penetration Testing,http://www.linkedin.com/skills/skill/Penetration_Testing
Information Security,http://www.linkedin.com/skills/skill/Information_Security
Network Security,http://www.linkedin.com/skills/skill/Network_Security
Computer Security,http://www.linkedin.com/skills/skill/Computer_Security
Customer Satisfaction,http://www.linkedin.com/skills/skill/Customer_Satisfaction
Customer Retention,http://www.linkedin.com/skills/skill/Customer_Retention
iOS development,http://www.linkedin.com/skills/skill/iOS_development
Objective-C,http://www.linkedin.com/skills/skill/Objective-C
Data Quality,http://www.linkedin.com/skills/skill/Data_Quality
Export,http://www.linkedin.com/skills/skill/Export
Chairpersonship,http://www.linkedin.com/skills/skill/Chairpersonship
Chairing boards and Committes,http://www.linkedin.com/skills/skill/Chairing_boards_and_Committes
Community Sites,http://www.linkedin.com/skills/skill/Community_Sites
Silverstripe,http://www.linkedin.com/skills/skill/Silverstripe
Web Standards,http://www.linkedin.com/skills/skill/Web_Standards
Web Technologies,http://www.linkedin.com/skills/skill/Web_Technologies
Open Source,http://www.linkedin.com/skills/skill/Open_Source
Lists,http://www.linkedin.com/skills/skill/Lists
Algorithms,http://www.linkedin.com/skills/skill/Algorithms
Programme Governance,http://www.linkedin.com/skills/skill/Programme_Governance
Project Plans,http://www.linkedin.com/skills/skill/Project_Plans
Innovation Development,http://www.linkedin.com/skills/skill/Innovation_Development
Pre-sales,http://www.linkedin.com/skills/skill/Pre-sales
IT Governance,http://www.linkedin.com/skills/skill/IT_Governance
Solution Design,http://www.linkedin.com/skills/skill/Solution_Design
Talent Acquisition,http://www.linkedin.com/skills/skill/Talent_Acquisition
Table Tennis,http://www.linkedin.com/skills/skill/Table_Tennis
Permanent Placement,http://www.linkedin.com/skills/skill/Permanent_Placement
Project Managers,http://www.linkedin.com/skills/skill/Project_Managers
Screening Resumes,http://www.linkedin.com/skills/skill/Screening_Resumes
Table Tennis expert,http://www.linkedin.com/skills/skill/Table_Tennis_expert
Typo3,http://www.linkedin.com/skills/skill/Typo3
Acquisition Integration,http://www.linkedin.com/skills/skill/Acquisition_Integration
Succession Planning,http://www.linkedin.com/skills/skill/Succession_Planning
Executive Compensation,http://www.linkedin.com/skills/skill/Executive_Compensation
Executive Pay,http://www.linkedin.com/skills/skill/Executive_Pay
Lean Startup,http://www.linkedin.com/skills/skill/Lean_Startup
Illustration,http://www.linkedin.com/skills/skill/Illustration
User Research,http://www.linkedin.com/skills/skill/User_Research
Card Sorting,http://www.linkedin.com/skills/skill/Card_Sorting
Remote User Testing,http://www.linkedin.com/skills/skill/Remote_User_Testing
Woodworking,http://www.linkedin.com/skills/skill/Woodworking
Cycling,http://www.linkedin.com/skills/skill/Cycling
Scuba Diving,http://www.linkedin.com/skills/skill/Scuba_Diving
Sea Kayaking,http://www.linkedin.com/skills/skill/Sea_Kayaking
Arduino,http://www.linkedin.com/skills/skill/Arduino
Task Analysis,http://www.linkedin.com/skills/skill/Task_Analysis
Key Account Management,http://www.linkedin.com/skills/skill/Key_Account_Management
Search and Selection,http://www.linkedin.com/skills/skill/Search_and_Selection
Client Relationship Management,http://www.linkedin.com/skills/skill/Client_Relationship_Management
C,http://www.linkedin.com/skills/skill/C
Core Java,http://www.linkedin.com/skills/skill/Core_Java
Android,http://www.linkedin.com/skills/skill/Android
Web Application Design,http://www.linkedin.com/skills/skill/Web_Application_Design
Usability Testing,http://www.linkedin.com/skills/skill/Usability_Testing
User Experience Design,http://www.linkedin.com/skills/skill/User_Experience_Design
Usability Engineering,http://www.linkedin.com/skills/skill/Usability_Engineering
Wire Framing,http://www.linkedin.com/skills/skill/Wire_Framing
Mobile Design,http://www.linkedin.com/skills/skill/Mobile_Design
Information Design,http://www.linkedin.com/skills/skill/Information_Design
Usability Design,http://www.linkedin.com/skills/skill/Usability_Design
Tablets,http://www.linkedin.com/skills/skill/Tablets
UI & UX,http://www.linkedin.com/skills/skill/UI_&_UX
mobile user interface,http://www.linkedin.com/skills/skill/mobile_user_interface
tablet design,http://www.linkedin.com/skills/skill/tablet_design
Flights,http://www.linkedin.com/skills/skill/Flights
Helicopters,http://www.linkedin.com/skills/skill/Helicopters
Commercial Aviation,http://www.linkedin.com/skills/skill/Commercial_Aviation
Aircraft,http://www.linkedin.com/skills/skill/Aircraft
